trans_num,cc_num,merchant,category,amt,trans_date_trans_time,city,state,is_fraud
TXN-002391,5347002390,Merchant_travel_48,travel,381.81,2024-07-19 10:18:00,Seattle,WA,0
TXN-002392,6489002391,Merchant_entertainment_3,entertainment,52.84,2024-07-20 15:55:00,Miami,FL,0
TXN-002393,4710002392,Merchant_misc_pos_49,misc_pos,373.11,2024-07-21 15:11:00,Columbus,OH,0
TXN-002394,6209002393,Merchant_home_26,home,125.15,2024-07-22 18:45:00,Chicago,IL,0
TXN-002395,7399002394,Merchant_misc_net_27,misc_net,251.9,2024-07-23 20:02:00,Houston,TX,0
TXN-002396,2762002395,Merchant_misc_net_15,misc_net,3519.99,2024-07-24 05:09:00,Chicago,IL,1
TXN-002397,5410002396,Merchant_misc_pos_31,misc_pos,398.23,2024-07-25 15:40:00,Atlanta,GA,0
TXN-002398,2594002397,Merchant_misc_net_11,misc_net,1433.74,2024-07-26 02:06:00,Miami,FL,1
TXN-002399,7499002398,Merchant_shopping_net_8,shopping_net,16.03,2024-07-27 09:20:00,Columbus,OH,0
TXN-002400,5609002399,Merchant_shopping_pos_36,shopping_pos,71.57,2024-07-28 12:58:00,Charlotte,NC,0
TXN-002401,3839002400,Merchant_misc_pos_44,misc_pos,160.24,2024-07-29 12:07:00,Chicago,IL,0
TXN-002402,1996002401,Merchant_food_dining_28,food_dining,276.89,2024-07-30 08:08:00,Houston,TX,0
TXN-002403,3981002402,Merchant_misc_pos_17,misc_pos,80.18,2024-07-31 10:07:00,Chicago,IL,0
TXN-002404,3189002403,Merchant_food_dining_5,food_dining,142.05,2024-08-01 10:31:00,Philadelphia,PA,0
TXN-002405,3749002404,Merchant_shopping_net_29,shopping_net,348.87,2024-08-02 08:15:00,New York,NY,0
TXN-002406,2109002405,Merchant_kids_pets_1,kids_pets,211.0,2024-08-03 09:46:00,Charlotte,NC,0
TXN-002407,5181002406,Merchant_health_fitness_47,health_fitness,29.32,2024-08-04 18:32:00,Chicago,IL,0
TXN-002408,2812002407,Merchant_health_fitness_42,health_fitness,67.79,2024-08-05 20:44:00,Philadelphia,PA,0
TXN-002409,4472002408,Merchant_misc_pos_10,misc_pos,392.04,2024-08-06 15:30:00,Columbus,OH,0
TXN-002410,6771002409,Merchant_misc_net_46,misc_net,65.17,2024-08-07 16:06:00,Columbus,OH,0
TXN-002411,1797002410,Merchant_kids_pets_32,kids_pets,247.25,2024-08-08 11:08:00,Charlotte,NC,0
TXN-002412,7134002411,Merchant_shopping_pos_33,shopping_pos,98.77,2024-08-09 14:11:00,New York,NY,0
TXN-002413,9930002412,Merchant_misc_pos_43,misc_pos,340.02,2024-08-10 17:12:00,Seattle,WA,0
TXN-002414,1165002413,Merchant_misc_net_5,misc_net,269.88,2024-08-11 13:45:00,Los Angeles,CA,0
TXN-002415,4791002414,Merchant_entertainment_20,entertainment,248.22,2024-08-12 19:18:00,Houston,TX,0
TXN-002416,8500002415,Merchant_travel_5,travel,304.41,2024-08-13 13:22:00,Los Angeles,CA,0
TXN-002417,4339002416,Merchant_grocery_pos_18,grocery_pos,206.68,2024-08-14 18:22:00,Atlanta,GA,0
TXN-002418,5892002417,Merchant_shopping_net_32,shopping_net,255.51,2024-08-15 20:58:00,Atlanta,GA,0
TXN-002419,7416002418,Merchant_kids_pets_42,kids_pets,253.8,2024-08-16 15:53:00,Columbus,OH,0
TXN-002420,8736002419,Merchant_shopping_net_34,shopping_net,350.77,2024-08-17 15:12:00,New York,NY,0
TXN-002421,6189002420,Merchant_entertainment_44,entertainment,71.57,2024-08-18 13:41:00,Miami,FL,0
TXN-002422,9014002421,Merchant_misc_pos_39,misc_pos,211.73,2024-08-19 16:32:00,Atlanta,GA,0
TXN-002423,8791002422,Merchant_entertainment_43,entertainment,118.53,2024-08-20 09:09:00,Philadelphia,PA,0
TXN-002424,2733002423,Merchant_food_dining_3,food_dining,173.24,2024-08-21 20:45:00,Philadelphia,PA,0
TXN-002425,3468002424,Merchant_shopping_net_20,shopping_net,8033.76,2024-08-22 03:55:00,Los Angeles,CA,1
TXN-002426,6958002425,Merchant_misc_net_6,misc_net,9516.02,2024-08-23 02:01:00,Chicago,IL,1
TXN-002427,4163002426,Merchant_entertainment_45,entertainment,137.9,2024-08-24 12:41:00,Los Angeles,CA,0
TXN-002428,6454002427,Merchant_food_dining_41,food_dining,161.12,2024-08-25 20:18:00,Philadelphia,PA,0
TXN-002429,4321002428,Merchant_grocery_pos_13,grocery_pos,351.11,2024-08-26 14:44:00,New York,NY,0
TXN-002430,2448002429,Merchant_personal_care_16,personal_care,337.9,2024-08-27 13:17:00,Philadelphia,PA,0
TXN-002431,7491002430,Merchant_shopping_pos_26,shopping_pos,14793.98,2024-08-28 22:30:00,New York,NY,1
TXN-002432,7327002431,Merchant_health_fitness_38,health_fitness,336.59,2024-08-29 08:30:00,Los Angeles,CA,0
TXN-002433,2343002432,Merchant_shopping_net_15,shopping_net,98.27,2024-08-30 15:14:00,Philadelphia,PA,0
TXN-002434,8753002433,Merchant_health_fitness_34,health_fitness,178.78,2024-08-31 16:35:00,Chicago,IL,0
TXN-002435,3239002434,Merchant_health_fitness_30,health_fitness,256.82,2024-09-01 11:16:00,Chicago,IL,0
TXN-002436,4524002435,Merchant_misc_net_32,misc_net,24.1,2024-09-02 16:45:00,Atlanta,GA,0
TXN-002437,3850002436,Merchant_kids_pets_36,kids_pets,244.34,2024-09-03 10:07:00,Houston,TX,0
TXN-002438,6005002437,Merchant_food_dining_34,food_dining,50.26,2024-09-04 18:01:00,Atlanta,GA,0
TXN-002439,1323002438,Merchant_food_dining_23,food_dining,13.73,2024-09-05 15:13:00,Chicago,IL,0
TXN-002440,9662002439,Merchant_health_fitness_21,health_fitness,245.58,2024-09-06 12:21:00,Houston,TX,0
TXN-002441,7233002440,Merchant_food_dining_18,food_dining,282.75,2024-09-07 09:54:00,Miami,FL,0
TXN-002442,9700002441,Merchant_entertainment_37,entertainment,208.88,2024-09-08 16:46:00,Los Angeles,CA,0
TXN-002443,3362002442,Merchant_gas_transport_1,gas_transport,336.13,2024-09-09 14:51:00,Miami,FL,0
TXN-002444,3736002443,Merchant_shopping_pos_2,shopping_pos,13696.25,2024-09-10 04:40:00,Seattle,WA,1
TXN-002445,7098002444,Merchant_misc_pos_7,misc_pos,42.63,2024-09-11 19:46:00,New York,NY,0
TXN-002446,1081002445,Merchant_grocery_pos_48,grocery_pos,6477.61,2024-09-12 02:04:00,New York,NY,1
TXN-002447,4845002446,Merchant_health_fitness_40,health_fitness,21.74,2024-09-13 11:58:00,Atlanta,GA,0
TXN-002448,8099002447,Merchant_shopping_net_47,shopping_net,296.51,2024-09-14 18:19:00,Chicago,IL,0
TXN-002449,5575002448,Merchant_shopping_net_43,shopping_net,7837.37,2024-09-15 04:07:00,New York,NY,1
TXN-002450,6498002449,Merchant_misc_net_25,misc_net,10942.61,2024-09-16 00:00:00,Columbus,OH,1
TXN-002451,7851002450,Merchant_misc_net_47,misc_net,51.96,2024-09-17 17:22:00,Columbus,OH,0
TXN-002452,5427002451,Merchant_shopping_net_29,shopping_net,4051.5,2024-09-18 01:49:00,Los Angeles,CA,1
TXN-002453,4255002452,Merchant_misc_net_26,misc_net,111.2,2024-09-19 14:43:00,Houston,TX,0
TXN-002454,3849002453,Merchant_shopping_net_15,shopping_net,13738.91,2024-09-20 01:56:00,Miami,FL,1
TXN-002455,5072002454,Merchant_food_dining_10,food_dining,345.44,2024-09-21 14:06:00,Columbus,OH,0
TXN-002456,2415002455,Merchant_misc_net_30,misc_net,6883.52,2024-09-22 04:10:00,Los Angeles,CA,1
TXN-002457,8445002456,Merchant_misc_pos_34,misc_pos,246.54,2024-09-23 09:22:00,Philadelphia,PA,0
TXN-002458,4229002457,Merchant_food_dining_20,food_dining,364.49,2024-09-24 09:11:00,Miami,FL,0
TXN-002459,9065002458,Merchant_health_fitness_18,health_fitness,358.31,2024-09-25 13:38:00,New York,NY,0
TXN-002460,2547002459,Merchant_grocery_pos_48,grocery_pos,114.32,2024-09-26 14:34:00,Philadelphia,PA,0
TXN-002461,3920002460,Merchant_misc_net_10,misc_net,313.35,2024-09-27 11:05:00,Los Angeles,CA,0
TXN-002462,4168002461,Merchant_shopping_pos_26,shopping_pos,408.88,2024-09-28 23:40:00,New York,NY,1
TXN-002463,9917002462,Merchant_kids_pets_25,kids_pets,230.13,2024-09-29 14:33:00,Charlotte,NC,0
TXN-002464,2383002463,Merchant_personal_care_28,personal_care,279.87,2024-09-30 19:53:00,Seattle,WA,0
TXN-002465,5310002464,Merchant_grocery_pos_11,grocery_pos,13357.2,2024-10-01 05:37:00,Chicago,IL,1
TXN-002466,4496002465,Merchant_misc_net_23,misc_net,302.99,2024-10-02 10:27:00,Atlanta,GA,0
TXN-002467,6031002466,Merchant_kids_pets_32,kids_pets,159.36,2024-10-03 12:27:00,Atlanta,GA,0
TXN-002468,6828002467,Merchant_travel_27,travel,277.52,2024-10-04 12:33:00,Atlanta,GA,0
TXN-002469,9427002468,Merchant_shopping_pos_44,shopping_pos,26.32,2024-10-05 14:05:00,Los Angeles,CA,0
TXN-002470,5103002469,Merchant_entertainment_38,entertainment,182.53,2024-10-06 13:58:00,Seattle,WA,0
TXN-002471,1125002470,Merchant_personal_care_9,personal_care,271.46,2024-10-07 12:23:00,Houston,TX,0
TXN-002472,9996002471,Merchant_food_dining_25,food_dining,45.46,2024-10-08 19:55:00,Philadelphia,PA,0
TXN-002473,3981002472,Merchant_grocery_pos_1,grocery_pos,471.83,2024-10-09 23:32:00,Seattle,WA,1
TXN-002474,4867002473,Merchant_grocery_pos_33,grocery_pos,7851.71,2024-10-10 05:26:00,New York,NY,1
TXN-002475,4581002474,Merchant_grocery_pos_27,grocery_pos,7951.98,2024-10-11 05:56:00,Philadelphia,PA,1
TXN-002476,6290002475,Merchant_grocery_pos_30,grocery_pos,283.64,2024-10-12 12:18:00,Houston,TX,0
TXN-002477,5295002476,Merchant_shopping_net_28,shopping_net,8943.81,2024-10-13 04:52:00,Houston,TX,1
TXN-002478,3943002477,Merchant_misc_net_30,misc_net,12853.12,2024-10-14 04:28:00,Charlotte,NC,1
TXN-002479,7920002478,Merchant_misc_pos_23,misc_pos,357.72,2024-10-15 17:46:00,Columbus,OH,0
TXN-002480,2862002479,Merchant_entertainment_1,entertainment,284.0,2024-10-16 12:30:00,Philadelphia,PA,0
TXN-002481,8271002480,Merchant_grocery_pos_35,grocery_pos,317.6,2024-10-17 08:46:00,Atlanta,GA,0
TXN-002482,5012002481,Merchant_home_11,home,379.38,2024-10-18 08:50:00,Charlotte,NC,0
TXN-002483,9104002482,Merchant_grocery_pos_26,grocery_pos,316.33,2024-10-19 19:56:00,New York,NY,0
TXN-002484,3045002483,Merchant_misc_net_12,misc_net,9621.96,2024-10-20 04:48:00,Seattle,WA,1
TXN-002485,2412002484,Merchant_personal_care_16,personal_care,301.99,2024-10-21 13:55:00,Houston,TX,0
TXN-002486,8882002485,Merchant_kids_pets_19,kids_pets,86.09,2024-10-22 20:35:00,Miami,FL,0
TXN-002487,9623002486,Merchant_gas_transport_37,gas_transport,337.04,2024-10-23 14:33:00,Houston,TX,0
TXN-002488,3040002487,Merchant_gas_transport_12,gas_transport,280.16,2024-10-24 13:04:00,Houston,TX,0
TXN-002489,3656002488,Merchant_shopping_net_16,shopping_net,328.87,2024-10-25 18:06:00,Chicago,IL,0
TXN-002490,2529002489,Merchant_home_43,home,175.33,2024-10-26 08:52:00,Charlotte,NC,0
TXN-002491,9492002490,Merchant_food_dining_39,food_dining,108.13,2024-10-27 18:27:00,Atlanta,GA,0
TXN-002492,6395002491,Merchant_health_fitness_8,health_fitness,363.99,2024-10-28 20:56:00,Miami,FL,0
TXN-002493,7313002492,Merchant_health_fitness_14,health_fitness,323.87,2024-10-29 11:18:00,Chicago,IL,0
TXN-002494,1528002493,Merchant_grocery_pos_7,grocery_pos,154.01,2024-10-30 20:28:00,Seattle,WA,0
TXN-002495,2993002494,Merchant_shopping_pos_6,shopping_pos,336.11,2024-10-31 20:37:00,Houston,TX,0
TXN-002496,6019002495,Merchant_food_dining_42,food_dining,5.27,2024-11-01 17:01:00,Seattle,WA,0
TXN-002497,3200002496,Merchant_gas_transport_30,gas_transport,155.63,2024-11-02 12:43:00,Atlanta,GA,0
TXN-002498,3233002497,Merchant_shopping_net_18,shopping_net,184.59,2024-11-03 11:02:00,Houston,TX,0
TXN-002499,7093002498,Merchant_grocery_pos_48,grocery_pos,10811.12,2024-11-04 03:18:00,Seattle,WA,1
TXN-002500,8493002499,Merchant_health_fitness_21,health_fitness,20.48,2024-11-05 11:49:00,Columbus,OH,0
TXN-002501,9636002500,Merchant_food_dining_20,food_dining,391.66,2024-11-06 19:54:00,Seattle,WA,0
TXN-002502,5031002501,Merchant_gas_transport_30,gas_transport,358.24,2024-11-07 16:18:00,Houston,TX,0
TXN-002503,8165002502,Merchant_travel_29,travel,382.36,2024-11-08 18:42:00,Seattle,WA,0
TXN-002504,3623002503,Merchant_shopping_net_24,shopping_net,154.21,2024-11-09 13:36:00,Columbus,OH,0
TXN-002505,3248002504,Merchant_grocery_pos_11,grocery_pos,10671.75,2024-11-10 02:04:00,Houston,TX,1
TXN-002506,6019002505,Merchant_travel_49,travel,154.86,2024-11-11 17:19:00,Seattle,WA,0
TXN-002507,7567002506,Merchant_misc_pos_26,misc_pos,211.04,2024-11-12 12:54:00,Atlanta,GA,0
TXN-002508,4518002507,Merchant_shopping_pos_18,shopping_pos,302.51,2024-11-13 17:05:00,Miami,FL,0
TXN-002509,5296002508,Merchant_personal_care_37,personal_care,99.29,2024-11-14 16:52:00,Miami,FL,0
TXN-002510,9207002509,Merchant_misc_net_39,misc_net,276.16,2024-11-15 15:39:00,Philadelphia,PA,0
TXN-002511,3799002510,Merchant_grocery_pos_6,grocery_pos,338.89,2024-11-16 11:21:00,Miami,FL,0
TXN-002512,7507002511,Merchant_gas_transport_27,gas_transport,332.1,2024-11-17 15:44:00,Seattle,WA,0
TXN-002513,3486002512,Merchant_kids_pets_1,kids_pets,326.88,2024-11-18 19:20:00,New York,NY,0
TXN-002514,4871002513,Merchant_personal_care_8,personal_care,375.11,2024-11-19 20:46:00,Charlotte,NC,0
TXN-002515,9556002514,Merchant_shopping_pos_27,shopping_pos,12624.21,2024-11-20 00:28:00,Seattle,WA,1
TXN-002516,1508002515,Merchant_shopping_pos_49,shopping_pos,161.71,2024-11-21 18:10:00,Columbus,OH,0
TXN-002517,1952002516,Merchant_shopping_net_19,shopping_net,2283.1,2024-11-22 22:53:00,Atlanta,GA,1
TXN-002518,7783002517,Merchant_shopping_pos_28,shopping_pos,86.3,2024-11-23 09:23:00,Miami,FL,0
TXN-002519,6384002518,Merchant_grocery_pos_18,grocery_pos,177.59,2024-11-24 12:17:00,Miami,FL,0
TXN-002520,6810002519,Merchant_misc_net_28,misc_net,303.81,2024-11-25 20:13:00,Columbus,OH,0
TXN-002521,7211002520,Merchant_personal_care_37,personal_care,289.12,2024-11-26 17:03:00,Philadelphia,PA,0
TXN-002522,5152002521,Merchant_grocery_pos_5,grocery_pos,228.9,2024-11-27 14:46:00,New York,NY,0
TXN-002523,4196002522,Merchant_shopping_net_35,shopping_net,111.95,2024-11-28 13:31:00,Philadelphia,PA,0
TXN-002524,5498002523,Merchant_entertainment_13,entertainment,233.85,2024-11-29 13:33:00,Philadelphia,PA,0
TXN-002525,4385002524,Merchant_shopping_pos_42,shopping_pos,139.29,2024-11-30 09:36:00,New York,NY,0
TXN-002526,1758002525,Merchant_shopping_net_17,shopping_net,615.36,2024-12-01 23:03:00,New York,NY,1
TXN-002527,6167002526,Merchant_shopping_net_19,shopping_net,420.97,2024-12-02 03:17:00,Atlanta,GA,1
TXN-002528,1279002527,Merchant_misc_net_31,misc_net,263.95,2024-12-03 20:32:00,Philadelphia,PA,0
TXN-002529,9323002528,Merchant_shopping_pos_26,shopping_pos,4278.16,2024-12-04 03:45:00,Miami,FL,1
TXN-002530,3174002529,Merchant_personal_care_24,personal_care,41.52,2024-12-05 14:28:00,Atlanta,GA,0
TXN-002531,8766002530,Merchant_home_9,home,396.63,2024-12-06 19:29:00,Charlotte,NC,0
TXN-002532,2999002531,Merchant_entertainment_9,entertainment,308.68,2024-12-07 12:30:00,Miami,FL,0
TXN-002533,9719002532,Merchant_food_dining_12,food_dining,280.38,2024-12-08 12:50:00,Houston,TX,0
TXN-002534,2981002533,Merchant_shopping_pos_6,shopping_pos,200.86,2024-12-09 13:26:00,Charlotte,NC,0
TXN-002535,8726002534,Merchant_shopping_pos_27,shopping_pos,29.89,2024-12-10 13:30:00,Houston,TX,0
TXN-002536,3458002535,Merchant_home_45,home,274.99,2024-12-11 08:17:00,Chicago,IL,0
TXN-002537,4600002536,Merchant_shopping_net_17,shopping_net,116.22,2024-12-12 14:15:00,Chicago,IL,0
TXN-002538,9461002537,Merchant_personal_care_41,personal_care,258.15,2024-12-13 15:29:00,Seattle,WA,0
TXN-002539,9114002538,Merchant_entertainment_20,entertainment,236.02,2024-12-14 12:19:00,Houston,TX,0
TXN-002540,9617002539,Merchant_shopping_pos_12,shopping_pos,346.69,2024-12-15 11:06:00,Atlanta,GA,0
TXN-002541,7498002540,Merchant_gas_transport_32,gas_transport,230.09,2024-12-16 19:12:00,Atlanta,GA,0
TXN-002542,3259002541,Merchant_grocery_pos_42,grocery_pos,14629.87,2024-12-17 03:02:00,Houston,TX,1
TXN-002543,2591002542,Merchant_personal_care_47,personal_care,204.96,2024-12-18 18:01:00,Chicago,IL,0
TXN-002544,6118002543,Merchant_health_fitness_42,health_fitness,318.01,2024-12-19 16:23:00,Los Angeles,CA,0
TXN-002545,9223002544,Merchant_grocery_pos_39,grocery_pos,149.52,2024-12-20 18:16:00,Houston,TX,0
TXN-002546,3456002545,Merchant_home_22,home,322.25,2024-12-21 16:33:00,Charlotte,NC,0
TXN-002547,1458002546,Merchant_shopping_net_46,shopping_net,364.3,2024-12-22 13:54:00,Seattle,WA,0
TXN-002548,7693002547,Merchant_home_34,home,313.23,2024-12-23 13:35:00,Atlanta,GA,0
TXN-002549,9522002548,Merchant_shopping_pos_8,shopping_pos,297.06,2024-12-24 19:57:00,Philadelphia,PA,0
TXN-002550,8628002549,Merchant_gas_transport_27,gas_transport,251.59,2024-12-25 14:38:00,Columbus,OH,0
TXN-002551,4302002550,Merchant_home_45,home,45.31,2024-12-26 17:37:00,Columbus,OH,0
TXN-002552,5891002551,Merchant_gas_transport_38,gas_transport,303.11,2024-12-27 15:14:00,Columbus,OH,0
TXN-002553,3385002552,Merchant_home_42,home,335.86,2024-12-28 18:09:00,Chicago,IL,0
TXN-002554,3045002553,Merchant_health_fitness_15,health_fitness,225.06,2024-12-29 16:57:00,Atlanta,GA,0
TXN-002555,8355002554,Merchant_travel_44,travel,221.68,2024-12-30 14:42:00,Houston,TX,0
TXN-002556,5385002555,Merchant_shopping_net_37,shopping_net,36.96,2024-01-01 13:04:00,Philadelphia,PA,0
TXN-002557,3869002556,Merchant_gas_transport_8,gas_transport,230.65,2024-01-02 18:47:00,New York,NY,0
TXN-002558,3941002557,Merchant_kids_pets_10,kids_pets,66.48,2024-01-03 19:14:00,Philadelphia,PA,0
TXN-002559,8520002558,Merchant_food_dining_16,food_dining,296.5,2024-01-04 13:54:00,Philadelphia,PA,0
TXN-002560,7484002559,Merchant_misc_net_23,misc_net,317.85,2024-01-05 08:20:00,New York,NY,0
TXN-002561,7996002560,Merchant_entertainment_26,entertainment,360.67,2024-01-06 19:14:00,Columbus,OH,0
TXN-002562,9425002561,Merchant_grocery_pos_11,grocery_pos,128.98,2024-01-07 10:09:00,Charlotte,NC,0
TXN-002563,9240002562,Merchant_shopping_net_48,shopping_net,217.81,2024-01-08 15:37:00,Seattle,WA,0
TXN-002564,8939002563,Merchant_personal_care_10,personal_care,292.36,2024-01-09 19:10:00,Miami,FL,0
TXN-002565,9689002564,Merchant_food_dining_6,food_dining,304.23,2024-01-10 09:08:00,Philadelphia,PA,0
TXN-002566,8144002565,Merchant_health_fitness_30,health_fitness,93.1,2024-01-11 08:13:00,Seattle,WA,0
TXN-002567,3411002566,Merchant_gas_transport_31,gas_transport,39.21,2024-01-12 14:54:00,New York,NY,0
TXN-002568,8898002567,Merchant_kids_pets_6,kids_pets,131.82,2024-01-13 12:32:00,Houston,TX,0
TXN-002569,1122002568,Merchant_home_18,home,295.29,2024-01-14 16:57:00,Atlanta,GA,0
TXN-002570,8666002569,Merchant_health_fitness_12,health_fitness,130.54,2024-01-15 13:14:00,Chicago,IL,0
TXN-002571,9756002570,Merchant_grocery_pos_38,grocery_pos,172.22,2024-01-16 20:35:00,Houston,TX,0
TXN-002572,4240002571,Merchant_shopping_net_41,shopping_net,11736.5,2024-01-17 00:11:00,Columbus,OH,1
TXN-002573,8160002572,Merchant_travel_30,travel,91.29,2024-01-18 19:22:00,New York,NY,0
TXN-002574,5011002573,Merchant_travel_27,travel,82.86,2024-01-19 10:27:00,Houston,TX,0
TXN-002575,6714002574,Merchant_misc_pos_47,misc_pos,236.25,2024-01-20 20:21:00,Chicago,IL,0
TXN-002576,1602002575,Merchant_gas_transport_30,gas_transport,27.36,2024-01-21 08:12:00,Los Angeles,CA,0
TXN-002577,3959002576,Merchant_shopping_net_16,shopping_net,98.56,2024-01-22 18:41:00,Miami,FL,0
TXN-002578,1038002577,Merchant_shopping_pos_2,shopping_pos,6452.68,2024-01-23 22:16:00,Charlotte,NC,1
TXN-002579,7374002578,Merchant_shopping_net_28,shopping_net,3910.97,2024-01-24 03:58:00,Charlotte,NC,1
TXN-002580,9549002579,Merchant_shopping_pos_40,shopping_pos,363.66,2024-01-25 08:47:00,Philadelphia,PA,0
TXN-002581,4723002580,Merchant_health_fitness_36,health_fitness,185.84,2024-01-26 08:40:00,Miami,FL,0
TXN-002582,2822002581,Merchant_grocery_pos_36,grocery_pos,9364.8,2024-01-27 04:29:00,Los Angeles,CA,1
TXN-002583,6585002582,Merchant_shopping_pos_48,shopping_pos,278.47,2024-01-28 09:54:00,Philadelphia,PA,0
TXN-002584,6678002583,Merchant_travel_10,travel,338.65,2024-01-29 18:19:00,Miami,FL,0
TXN-002585,8210002584,Merchant_travel_28,travel,366.03,2024-01-30 14:55:00,Columbus,OH,0
TXN-002586,4631002585,Merchant_food_dining_45,food_dining,398.36,2024-01-31 19:12:00,New York,NY,0
TXN-002587,2567002586,Merchant_personal_care_49,personal_care,276.79,2024-02-01 17:35:00,Atlanta,GA,0
TXN-002588,2621002587,Merchant_shopping_net_35,shopping_net,7034.22,2024-02-02 23:11:00,Seattle,WA,1
TXN-002589,5790002588,Merchant_misc_pos_48,misc_pos,280.69,2024-02-03 17:58:00,Charlotte,NC,0
TXN-002590,1901002589,Merchant_misc_pos_23,misc_pos,224.96,2024-02-04 10:21:00,New York,NY,0
TXN-002591,8949002590,Merchant_misc_pos_25,misc_pos,152.08,2024-02-05 12:24:00,Chicago,IL,0
TXN-002592,8872002591,Merchant_health_fitness_21,health_fitness,241.4,2024-02-06 13:16:00,Charlotte,NC,0
TXN-002593,2228002592,Merchant_shopping_net_9,shopping_net,354.06,2024-02-07 13:27:00,Miami,FL,0
TXN-002594,9614002593,Merchant_misc_net_37,misc_net,470.7,2024-02-08 02:29:00,Atlanta,GA,1
TXN-002595,9379002594,Merchant_misc_net_27,misc_net,4533.3,2024-02-09 23:21:00,New York,NY,1
TXN-002596,9888002595,Merchant_misc_pos_40,misc_pos,110.47,2024-02-10 14:12:00,Columbus,OH,0
TXN-002597,1314002596,Merchant_entertainment_35,entertainment,151.74,2024-02-11 13:39:00,Houston,TX,0
TXN-002598,5343002597,Merchant_food_dining_46,food_dining,324.63,2024-02-12 10:12:00,Seattle,WA,0
TXN-002599,6542002598,Merchant_grocery_pos_17,grocery_pos,38.13,2024-02-13 20:16:00,Philadelphia,PA,0
TXN-002600,5768002599,Merchant_travel_10,travel,250.37,2024-02-14 17:36:00,Atlanta,GA,0
TXN-002601,8768002600,Merchant_gas_transport_19,gas_transport,277.37,2024-02-15 15:44:00,Chicago,IL,0
TXN-002602,6722002601,Merchant_grocery_pos_7,grocery_pos,186.56,2024-02-16 12:43:00,New York,NY,0
TXN-002603,9694002602,Merchant_misc_pos_48,misc_pos,75.62,2024-02-17 12:45:00,Miami,FL,0
TXN-002604,1696002603,Merchant_shopping_pos_32,shopping_pos,514.01,2024-02-18 01:50:00,Philadelphia,PA,1
TXN-002605,2109002604,Merchant_shopping_net_21,shopping_net,30.29,2024-02-19 08:25:00,Houston,TX,0
TXN-002606,4077002605,Merchant_grocery_pos_46,grocery_pos,332.56,2024-02-20 13:58:00,Atlanta,GA,0
TXN-002607,3718002606,Merchant_home_29,home,242.1,2024-02-21 13:42:00,Chicago,IL,0
